"","Variable","Beta","CI_Lower","CI_Upper","AIC","BIC","dose","model","effects"
"Living_Environment_score2","Living_Environment_score",-0.0691580198246944,-0.101732168198489,-0.0365838714509002,1326.45105565567,1412.68709433156,"Third","Stepwise","Fixed"
"Population2","Population",-1.60260097353013e-05,-2.46307263909036e-05,-7.421293079699e-06,1326.45105565567,1412.68709433156,"Third","Stepwise","Fixed"
"prop_travelling_to_work2","prop_travelling_to_work",-4.1490281215936,-17.8647459082004,9.56668966501316,1326.45105565567,1412.68709433156,"Third","Stepwise","Fixed"
"residential_percent_change_from_baseline2","residential_percent_change_from_baseline",0.514994026328474,0.24262110209635,0.787366950560598,1326.45105565567,1412.68709433156,"Third","Stepwise","Fixed"
"unringfenced_percapita2","unringfenced_percapita",-0.372429654249913,-0.686013445709275,-0.0588458627905503,1326.45105565567,1412.68709433156,"Third","Stepwise","Fixed"
"ASC_infection_control_fund_percapita2","ASC_infection_control_fund_percapita",-0.045806574920799,-0.133862786807213,0.0422496369656146,1326.45105565567,1412.68709433156,"Third","Stepwise","Fixed"
"ASC_rapid_testing2","ASC_rapid_testing",106.120121506703,-45.3408978524152,257.581140865821,1326.45105565567,1412.68709433156,"Third","Stepwise","Fixed"
"DWP_winter_grant_percapita2","DWP_winter_grant_percapita",1.40379126210363,0.218752546333709,2.58882997787355,1326.45105565567,1412.68709433156,"Third","Stepwise","Fixed"
"Crime_score2","Crime_score",-1.45768101037445,-2.3214126226017,-0.593949398147199,1326.45105565567,1412.68709433156,"Third","Stepwise","Fixed"
"Pop_per_km22","Pop_per_km2",0.000396374356203532,0.00017625156757461,0.000616497144832453,1326.45105565567,1412.68709433156,"Third","Stepwise","Fixed"
"home_to_school_transport2","home_to_school_transport",-2.44872455359744,-5.59806342029471,0.700614313099832,1326.45105565567,1412.68709433156,"Third","Stepwise","Fixed"
"fire_contingency2","fire_contingency",43.8004743726297,-4.28980103600691,91.8907497812663,1326.45105565567,1412.68709433156,"Third","Stepwise","Fixed"
"1","(Intercept)",62.0025399463115,54.3751197983584,69.6299600942645,1196.73800518763,1267.97647191989,"First","Stepwise","Random"
"2","Median_age",0.473857637672827,0.406926487658284,0.540788787687369,1196.73800518763,1267.97647191989,"First","Stepwise","Random"
"3","prop_travelling_to_work",19.0473046513938,11.3915156934472,26.7030936093404,1196.73800518763,1267.97647191989,"First","Stepwise","Random"
"4","prop_all_other_white",-53.0492216984059,-59.5795005123447,-46.5189428844672,1196.73800518763,1267.97647191989,"First","Stepwise","Random"
"5","prop_asian",-9.01365044780597,-11.9368640613518,-6.09043683426017,1196.73800518763,1267.97647191989,"First","Stepwise","Random"
"6","prop_black_afr_car",-26.868620839732,-34.2000777367006,-19.5371639427634,1196.73800518763,1267.97647191989,"First","Stepwise","Random"
"7","unringfenced_percapita",-0.351510664423229,-0.585621897012368,-0.117399431834089,1196.73800518763,1267.97647191989,"First","Stepwise","Random"
"8","fire_contingency",49.6745359220148,11.7832797685866,87.5657920754431,1196.73800518763,1267.97647191989,"First","Stepwise","Random"
"9","Education_Skills_and_Training_score",-0.0238076729997209,-0.0806854246702314,0.0330700786707895,1196.73800518763,1267.97647191989,"First","Stepwise","Random"
"10","Living_Environment_score",-0.0453797553458478,-0.0734956108055088,-0.0172638998861868,1196.73800518763,1267.97647191989,"First","Stepwise","Random"
"11","no_jobs",0.00132703253702665,-0.00391158817702296,0.00656565325107626,1196.73800518763,1267.97647191989,"First","Stepwise","Random"
"12","residential_percent_change_from_baseline",0.135975658574073,-0.102805018216899,0.374756335365045,1196.73800518763,1267.97647191989,"First","Stepwise","Random"
"13","ASC_infection_control_fund_percapita",-0.0888295974338682,-0.158871417296776,-0.0187877775709606,1196.73800518763,1267.97647191989,"First","Stepwise","Random"
"14","ASC_rapid_testing",86.7959382748943,-31.4792772091779,205.071153758967,1196.73800518763,1267.97647191989,"First","Stepwise","Random"
"15","DWP_winter_grant_percapita",0.981764839559434,0.200850776256905,1.76267890286196,1196.73800518763,1267.97647191989,"First","Stepwise","Random"
"16","Crime_score",-0.701303972165008,-1.37097023912997,-0.0316377052000429,1196.73800518763,1267.97647191989,"First","Stepwise","Random"
"17","Income_score",-5.60580509182054,-21.2881802209396,10.0765700372985,1196.73800518763,1267.97647191989,"First","Stepwise","Random"
"18","(Intercept)",54.8490543858791,47.158957038609,62.5391517331493,1201.67402281557,1272.91248954783,"Second","Stepwise","Random"
"19","Median_age",0.553890818239255,0.486422368002513,0.621359268475996,1201.67402281557,1272.91248954783,"Second","Stepwise","Random"
"20","prop_travelling_to_work",20.702644834581,12.9815658890075,28.4237237801544,1201.67402281557,1272.91248954783,"Second","Stepwise","Random"
"21","prop_all_other_white",-52.963535003841,-59.5409473280063,-46.3861226796757,1201.67402281557,1272.91248954783,"Second","Stepwise","Random"
"22","prop_asian",-10.3932928545399,-13.341102791414,-7.44548291766578,1201.67402281557,1272.91248954783,"Second","Stepwise","Random"
"23","prop_black_afr_car",-25.7067003457719,-33.0866185236394,-18.3267821679044,1201.67402281557,1272.91248954783,"Second","Stepwise","Random"
"24","unringfenced_percapita",-0.459046718601774,-0.695060060230186,-0.223033376973362,1201.67402281557,1272.91248954783,"Second","Stepwise","Random"
"25","fire_contingency",52.2737341147584,14.0681164583586,90.4793517711582,1201.67402281557,1272.91248954783,"Second","Stepwise","Random"
"26","Education_Skills_and_Training_score",-0.00916900576110091,-0.0664215687163257,0.0480835571941238,1201.67402281557,1272.91248954783,"Second","Stepwise","Random"
"27","Living_Environment_score",-0.0513443300755792,-0.0796330447824609,-0.0230556153686975,1201.67402281557,1272.91248954783,"Second","Stepwise","Random"
"28","no_jobs",0.0027621322087803,-0.00252005334644255,0.00804431776400315,1201.67402281557,1272.91248954783,"Second","Stepwise","Random"
"29","residential_percent_change_from_baseline",0.254332719119771,0.0135745352520386,0.495090902987503,1201.67402281557,1272.91248954783,"Second","Stepwise","Random"
"30","ASC_infection_control_fund_percapita",-0.0965552513660899,-0.167136308674315,-0.0259741940578645,1201.67402281557,1272.91248954783,"Second","Stepwise","Random"
"31","ASC_rapid_testing",128.718465393061,9.48631531625055,247.950615469872,1201.67402281557,1272.91248954783,"Second","Stepwise","Random"
"32","DWP_winter_grant_percapita",1.32988768574098,0.542857403608566,2.11691796787339,1201.67402281557,1272.91248954783,"Second","Stepwise","Random"
"33","Crime_score",-0.764902060754559,-1.44006655720196,-0.0897375643071568,1201.67402281557,1272.91248954783,"Second","Stepwise","Random"
"34","Income_score",-9.44865686043778,-25.2410288840118,6.34371516313628,1201.67402281557,1272.91248954783,"Second","Stepwise","Random"
"35","(Intercept)",43.7588854779923,33.8545555088731,53.6632154471114,1351.65011329356,1422.88858002582,"Third","Stepwise","Random"
"36","Median_age",0.675840788775146,0.588800843638072,0.762880733912219,1351.65011329356,1422.88858002582,"Third","Stepwise","Random"
"37","prop_travelling_to_work",5.59276608378655,-4.3259343499575,15.5114665175306,1351.65011329356,1422.88858002582,"Third","Stepwise","Random"
"38","prop_all_other_white",-48.6631057217836,-57.19744586782,-40.1287655757473,1351.65011329356,1422.88858002582,"Third","Stepwise","Random"
"39","prop_asian",-25.3089997359885,-29.1003558722608,-21.5176435997162,1351.65011329356,1422.88858002582,"Third","Stepwise","Random"
"40","prop_black_afr_car",-36.0015593638748,-45.6264407448971,-26.3766779828525,1351.65011329356,1422.88858002582,"Third","Stepwise","Random"
"41","unringfenced_percapita",-0.29263922122202,-0.596625219220824,0.0113467767767828,1351.65011329356,1422.88858002582,"Third","Stepwise","Random"
"42","fire_contingency",67.3181676620908,18.1566686238515,116.47966670033,1351.65011329356,1422.88858002582,"Third","Stepwise","Random"
"43","Education_Skills_and_Training_score",-0.0401320749148756,-0.114723060635299,0.0344589108055481,1351.65011329356,1422.88858002582,"Third","Stepwise","Random"
"44","Living_Environment_score",-0.0431722382494129,-0.080162874654861,-0.0061816018439648,1351.65011329356,1422.88858002582,"Third","Stepwise","Random"
"45","no_jobs",0.00444832164055276,-0.00234749186952427,0.0112441351506298,1351.65011329356,1422.88858002582,"Third","Stepwise","Random"
"46","residential_percent_change_from_baseline",0.43022152257757,0.120346711552744,0.740096333602396,1351.65011329356,1422.88858002582,"Third","Stepwise","Random"
"47","ASC_infection_control_fund_percapita",-0.0871001626891076,-0.178276450011509,0.00407612463329411,1351.65011329356,1422.88858002582,"Third","Stepwise","Random"
"48","ASC_rapid_testing",26.9833291552231,-126.626838467037,180.593496777483,1351.65011329356,1422.88858002582,"Third","Stepwise","Random"
"49","DWP_winter_grant_percapita",0.745109096463364,-0.270811467348918,1.76102966027565,1351.65011329356,1422.88858002582,"Third","Stepwise","Random"
"50","Crime_score",-1.49258066422159,-2.3617005745244,-0.623460753918786,1351.65011329356,1422.88858002582,"Third","Stepwise","Random"
"51","Income_score",-27.016200894038,-47.5273180988839,-6.50508368919218,1351.65011329356,1422.88858002582,"Third","Stepwise","Random"
